Train_ID,Train_Type,Priority,Section_ID,Scheduled_Arrival,Scheduled_Departure,Delay_Mins,Junction_Ahead,Platform_Avail,Track_Capacity,Signal_Status,Maintenance_Block,Disruption,Conflict_Flag,Throughput_Target,Hour
17389,Freight,Medium,SEC_03,17:26,19:44,0,No,3,1,Green,No,Congestion,1,12,17
17390,Passenger,High,SEC_03,15:04,14:42,20,No,1,4,Green,No,None,1,17,15
17391,Passenger,Medium,SEC_27,06:21,15:06,16,No,3,3,Green,No,Weather,0,10,6
17392,Maintenance,High,SEC_02,01:42,00:54,19,No,2,4,Red,No,None,1,13,1
17393,Passenger,Medium,SEC_03,12:51,18:17,27,No,1,1,Green,No,None,0,17,12
17394,Maintenance,Medium,SEC_17,23:59,08:17,17,Yes,2,4,Green,No,None,0,18,23
17395,Express,Low,SEC_46,15:13,02:02,28,No,2,4,Green,No,None,0,11,15
17396,Passenger,Medium,SEC_39,06:06,03:15,9,No,1,3,Green,No,None,0,15,6
17397,Express,Medium,SEC_38,11:11,10:22,8,No,2,1,Green,No,Weather,1,17,11
17398,Express,Medium,SEC_40,19:32,22:14,1,No,0,4,Yellow,No,None,1,20,19
17399,Passenger,Low,SEC_19,22:05,08:57,19,Yes,4,4,Yellow,No,None,0,12,22
17400,Express,Medium,SEC_19,07:26,07:53,30,No,1,1,Yellow,No,Congestion,0,17,7
17401,Passenger,Medium,SEC_44,12:04,05:52,2,Yes,3,3,Red,No,None,0,17,12
17402,Passenger,Low,SEC_05,23:09,17:37,0,Yes,3,4,Green,No,Congestion,0,12,23
17403,Passenger,High,SEC_05,13:55,05:43,27,No,4,2,Green,No,None,0,13,13
17404,Freight,High,SEC_14,08:48,04:45,0,No,3,3,Green,No,None,0,12,8
17405,Express,High,SEC_27,02:43,05:20,17,Yes,4,1,Yellow,No,None,0,12,2
17406,Local,Low,SEC_49,11:10,19:18,7,Yes,0,2,Yellow,No,None,0,14,11
17407,Passenger,High,SEC_48,21:35,13:00,17,No,3,2,Green,No,None,0,16,21
17408,Express,Low,SEC_36,07:09,19:31,29,Yes,3,4,Yellow,No,None,0,11,7
17409,Maintenance,Medium,SEC_40,13:29,22:06,0,No,0,4,Yellow,No,None,0,12,13
17410,Passenger,High,SEC_35,00:11,06:45,21,Yes,3,1,Green,No,None,0,18,0
17411,Passenger,Medium,SEC_21,04:13,19:15,16,No,3,4,Green,No,None,1,12,4
17412,Local,High,SEC_05,03:59,11:54,9,No,0,3,Yellow,No,Congestion,0,15,3
17413,Freight,Medium,SEC_24,16:57,10:17,8,No,0,2,Red,No,None,0,15,16
17414,Freight,Medium,SEC_39,21:30,11:55,21,Yes,0,3,Green,No,Weather,0,14,21
17415,Passenger,Medium,SEC_50,12:02,09:55,9,Yes,3,2,Green,No,Breakdown,0,15,12
17416,Express,High,SEC_24,10:10,04:57,21,Yes,4,1,Yellow,No,None,0,20,10
17417,Maintenance,Medium,SEC_40,04:37,23:01,0,No,4,2,Green,No,Weather,0,20,4
17418,Maintenance,Low,SEC_43,03:31,09:25,15,No,1,4,Red,No,Congestion,1,11,3
17419,Express,Medium,SEC_46,09:09,23:25,6,Yes,1,1,Red,No,None,0,16,9
17420,Passenger,Low,SEC_50,11:53,15:24,2,Yes,3,1,Yellow,No,None,0,13,11
17421,Maintenance,High,SEC_13,22:17,05:05,16,No,3,1,Green,No,None,0,14,22
17422,Freight,Low,SEC_38,14:54,19:55,8,Yes,4,2,Green,No,None,0,15,14
17423,Express,Medium,SEC_45,22:17,22:11,14,No,2,3,Green,No,None,0,13,22
17424,Local,High,SEC_01,02:02,08:48,7,No,1,4,Green,No,None,1,18,2
17425,Passenger,Low,SEC_43,00:16,09:07,3,No,4,3,Green,No,None,1,15,0
17426,Express,Low,SEC_39,09:58,23:30,18,No,3,2,Yellow,No,None,0,20,9
17427,Maintenance,Medium,SEC_10,05:56,08:31,1,Yes,1,3,Green,No,None,0,13,5
17428,Passenger,High,SEC_02,10:13,06:31,1,Yes,1,3,Green,No,None,0,16,10
17429,Freight,High,SEC_16,16:27,09:55,12,No,1,3,Yellow,No,None,0,16,16
17430,Passenger,Medium,SEC_37,06:53,00:50,26,No,3,1,Green,No,None,0,13,6
17431,Passenger,Low,SEC_16,03:10,21:27,18,No,4,2,Yellow,No,None,0,10,3
17432,Freight,High,SEC_23,18:40,10:30,0,Yes,2,2,Yellow,Yes,Congestion,0,14,18
17433,Freight,Low,SEC_26,20:39,22:51,27,Yes,3,4,Yellow,No,Weather,1,13,20
17434,Passenger,High,SEC_16,19:03,09:01,30,No,1,4,Yellow,No,None,0,11,19
17435,Freight,Low,SEC_27,15:05,13:43,25,Yes,0,1,Green,No,None,0,18,15
17436,Express,Low,SEC_47,05:18,03:21,22,Yes,4,2,Yellow,No,None,0,19,5
17437,Freight,Medium,SEC_41,01:42,12:51,14,Yes,3,4,Green,No,None,0,14,1
17438,Freight,Medium,SEC_30,17:40,09:01,1,Yes,1,4,Green,No,Breakdown,0,11,17
17439,Passenger,Low,SEC_33,15:10,16:30,30,Yes,2,1,Green,No,None,0,12,15
17440,Express,Medium,SEC_32,13:39,09:22,27,Yes,1,4,Red,No,None,0,19,13
17441,Local,Medium,SEC_09,12:41,15:08,15,Yes,1,4,Green,No,Breakdown,0,11,12
17442,Local,Medium,SEC_11,22:43,18:42,21,Yes,3,4,Green,No,None,0,11,22
17443,Maintenance,High,SEC_37,20:02,05:56,27,No,2,4,Green,No,None,0,10,20
17444,Freight,Low,SEC_06,01:10,03:47,13,No,0,3,Green,No,None,0,12,1
17445,Freight,High,SEC_30,23:49,11:23,5,Yes,3,1,Yellow,No,Weather,0,11,23
17446,Express,Low,SEC_40,23:20,23:26,10,No,4,1,Green,Yes,Congestion,0,19,23
17447,Local,High,SEC_15,03:39,15:54,13,No,2,3,Red,No,None,0,15,3
17448,Maintenance,Medium,SEC_48,10:46,21:02,19,No,0,4,Green,No,None,0,19,10
17449,Express,High,SEC_30,22:59,11:46,3,No,0,2,Green,No,None,0,15,22
17450,Freight,Medium,SEC_18,23:20,19:29,16,No,2,4,Green,No,None,0,13,23
17451,Local,Medium,SEC_12,01:22,11:40,15,No,4,3,Green,No,Weather,0,17,1
17452,Maintenance,Medium,SEC_04,18:14,09:54,26,No,1,4,Green,No,None,1,20,18
17453,Passenger,Medium,SEC_16,12:01,07:44,5,No,3,1,Yellow,Yes,None,1,16,12
17454,Local,Low,SEC_23,02:31,21:14,7,Yes,4,4,Green,No,None,0,11,2
17455,Maintenance,Medium,SEC_11,13:19,16:58,28,No,0,2,Green,No,Congestion,0,20,13
17456,Express,Medium,SEC_24,12:26,11:47,12,Yes,4,1,Green,Yes,None,0,10,12
17457,Passenger,Medium,SEC_22,22:57,10:50,25,No,1,4,Yellow,Yes,None,0,14,22
17458,Maintenance,High,SEC_39,15:30,12:02,3,No,4,4,Green,No,None,1,14,15
17459,Maintenance,Medium,SEC_15,11:32,03:30,15,Yes,4,2,Green,No,None,0,15,11
17460,Freight,Medium,SEC_49,05:44,23:14,16,Yes,0,4,Green,No,None,0,12,5
17461,Local,Medium,SEC_15,21:55,13:27,3,No,4,3,Yellow,No,Breakdown,0,11,21
17462,Freight,Medium,SEC_10,01:49,10:30,15,No,3,2,Red,No,None,0,13,1
17463,Passenger,Medium,SEC_28,16:50,12:19,1,Yes,2,3,Red,No,Breakdown,0,20,16
17464,Maintenance,High,SEC_36,22:31,17:44,19,No,0,2,Yellow,No,Congestion,1,17,22
17465,Freight,Medium,SEC_17,14:39,20:26,23,No,2,1,Red,No,None,0,10,14
17466,Local,Low,SEC_36,22:40,18:35,12,No,4,2,Red,No,None,1,20,22
17467,Passenger,Medium,SEC_22,07:07,11:34,2,Yes,1,2,Yellow,No,Congestion,0,16,7
17468,Express,Medium,SEC_23,10:49,15:32,27,No,0,3,Green,No,None,1,11,10
17469,Freight,High,SEC_29,16:21,03:40,29,No,4,3,Yellow,No,None,1,12,16
17470,Passenger,Low,SEC_22,22:37,22:12,28,No,4,2,Yellow,No,Weather,0,11,22
17471,Express,High,SEC_11,22:55,21:29,20,No,1,1,Green,No,None,1,12,22
17472,Freight,Medium,SEC_36,01:00,09:40,9,No,4,2,Green,No,None,0,20,1
17473,Passenger,Low,SEC_44,09:39,19:05,26,Yes,3,4,Green,No,Breakdown,1,12,9
17474,Passenger,Medium,SEC_29,15:23,18:02,17,Yes,1,2,Green,No,None,1,14,15
17475,Freight,Medium,SEC_42,13:23,09:09,24,No,0,1,Red,Yes,None,0,14,13
17476,Passenger,Medium,SEC_32,15:13,23:20,29,Yes,0,3,Green,No,None,0,12,15
17477,Maintenance,High,SEC_14,06:17,23:56,2,Yes,2,4,Green,No,None,0,16,6
17478,Freight,Medium,SEC_18,19:40,01:44,0,No,3,2,Red,No,None,0,15,19
17479,Passenger,High,SEC_38,23:35,06:44,22,No,3,2,Green,No,None,0,18,23
17480,Express,Medium,SEC_37,23:25,13:27,10,No,0,2,Yellow,No,None,0,13,23
17481,Express,High,SEC_34,15:21,17:13,4,Yes,4,3,Yellow,No,None,0,10,15
17482,Maintenance,Low,SEC_45,10:40,22:58,30,No,3,1,Red,No,Weather,0,20,10
17483,Freight,High,SEC_23,16:53,12:18,24,No,3,4,Green,Yes,None,1,19,16
17484,Passenger,Medium,SEC_32,10:51,07:35,2,No,4,1,Green,No,None,0,16,10
17485,Passenger,Medium,SEC_46,02:20,08:11,10,No,1,1,Red,No,None,0,15,2
17486,Express,Medium,SEC_03,10:07,19:33,0,Yes,4,2,Yellow,No,None,0,14,10
17487,Maintenance,Medium,SEC_43,09:05,03:20,14,No,2,4,Green,No,Weather,0,13,9
17488,Express,Medium,SEC_22,16:37,23:18,6,No,2,4,Green,No,Weather,1,14,16
17489,Express,Medium,SEC_23,06:31,08:40,23,No,0,3,Green,No,None,0,15,6
17490,Maintenance,Medium,SEC_04,12:05,10:41,26,No,1,4,Green,No,None,0,14,12
17491,Freight,Medium,SEC_13,02:26,02:07,1,Yes,3,1,Yellow,No,None,1,10,2
17492,Passenger,Medium,SEC_32,12:41,21:42,14,Yes,0,2,Green,No,None,0,19,12
17493,Freight,High,SEC_29,03:36,05:17,17,No,0,2,Yellow,No,Congestion,0,12,3
17494,Local,Low,SEC_40,20:50,07:54,24,No,3,2,Green,No,None,0,13,20
17495,Local,Medium,SEC_40,17:55,01:19,28,Yes,3,1,Green,No,Breakdown,0,11,17
17496,Local,High,SEC_45,06:52,04:56,3,Yes,4,3,Red,No,Congestion,0,16,6
17497,Maintenance,Medium,SEC_10,00:25,09:29,0,No,2,3,Red,No,Breakdown,0,10,0
17498,Express,Low,SEC_13,16:55,17:43,29,No,3,4,Green,No,Breakdown,1,18,16
17499,Freight,High,SEC_45,19:28,22:52,8,No,4,2,Red,No,None,0,16,19
17500,Passenger,Medium,SEC_17,19:29,01:41,8,No,2,2,Green,Yes,Breakdown,0,19,19
17501,Local,Medium,SEC_38,17:04,11:50,30,Yes,1,2,Green,No,None,0,17,17
17502,Freight,High,SEC_02,21:05,04:41,21,No,1,2,Green,No,None,1,13,21
17503,Local,Low,SEC_17,09:59,00:38,5,Yes,1,2,Green,No,None,0,15,9
17504,Local,Medium,SEC_44,18:09,00:53,13,Yes,3,4,Green,No,Congestion,0,18,18
17505,Passenger,High,SEC_26,05:09,21:48,8,No,2,3,Yellow,No,None,0,14,5
17506,Maintenance,Low,SEC_38,09:20,11:30,1,Yes,2,3,Yellow,No,None,0,20,9
17507,Express,Medium,SEC_37,11:55,06:07,8,Yes,1,1,Red,No,None,0,20,11
17508,Maintenance,Low,SEC_05,03:12,02:46,12,Yes,0,2,Green,No,None,0,14,3
17509,Freight,Medium,SEC_25,09:15,11:57,19,Yes,2,3,Red,No,None,0,15,9
17510,Maintenance,Medium,SEC_09,18:05,16:33,19,No,2,3,Yellow,Yes,None,0,17,18
17511,Freight,Low,SEC_28,08:45,16:24,28,No,4,4,Green,No,None,0,13,8
17512,Freight,High,SEC_22,23:09,03:06,24,Yes,1,4,Green,No,Breakdown,0,13,23
17513,Express,Medium,SEC_29,07:02,14:20,22,Yes,0,1,Green,Yes,Breakdown,0,14,7
17514,Passenger,Medium,SEC_35,16:18,15:56,11,Yes,4,1,Green,No,Congestion,1,17,16
17515,Express,High,SEC_20,02:45,05:36,9,No,0,3,Green,No,Congestion,0,17,2
17516,Maintenance,Medium,SEC_05,05:28,15:00,27,Yes,0,1,Green,No,Congestion,1,13,5
17517,Freight,High,SEC_39,18:49,14:51,29,No,0,3,Green,No,Weather,1,13,18
17518,Local,Medium,SEC_44,11:14,04:44,4,Yes,3,4,Yellow,No,None,0,17,11
17519,Local,Medium,SEC_32,05:20,13:56,23,Yes,2,1,Yellow,No,None,0,19,5
17520,Freight,Low,SEC_39,11:50,01:01,11,Yes,2,3,Green,No,None,0,14,11
17521,Express,High,SEC_10,06:22,18:18,28,Yes,4,3,Green,No,None,0,11,6
17522,Passenger,Medium,SEC_40,19:41,11:22,0,No,0,4,Green,No,Weather,0,15,19
17523,Express,High,SEC_17,17:01,16:01,22,Yes,0,3,Green,No,None,0,12,17
17524,Freight,Medium,SEC_37,12:31,10:48,3,No,2,2,Green,No,None,0,14,12
17525,Freight,Medium,SEC_15,14:27,13:40,12,Yes,0,2,Green,No,Congestion,0,17,14
17526,Passenger,Medium,SEC_09,23:03,18:27,17,No,0,3,Yellow,No,None,1,20,23
17527,Maintenance,Low,SEC_32,06:02,18:00,1,No,0,1,Red,Yes,None,0,11,6
17528,Maintenance,Low,SEC_23,15:57,04:50,10,Yes,1,2,Green,Yes,None,0,10,15
17529,Passenger,High,SEC_11,08:22,01:13,27,No,1,2,Green,No,Weather,0,10,8
17530,Maintenance,Medium,SEC_13,22:48,18:23,24,Yes,1,2,Green,No,Weather,0,10,22
17531,Local,Medium,SEC_18,07:17,07:16,21,No,4,2,Green,No,None,0,20,7
17532,Maintenance,Medium,SEC_49,23:26,01:30,26,No,0,1,Green,No,None,0,20,23
17533,Maintenance,High,SEC_09,12:01,16:07,3,No,1,4,Yellow,No,None,0,15,12
17534,Maintenance,Medium,SEC_42,00:47,13:16,17,Yes,1,1,Green,Yes,None,0,16,0
17535,Local,Medium,SEC_05,15:42,05:25,6,Yes,3,4,Green,No,None,0,15,15
17536,Maintenance,Medium,SEC_43,23:35,10:39,8,No,4,2,Green,No,None,0,13,23
17537,Local,Low,SEC_22,10:25,12:39,1,No,1,2,Red,No,None,0,11,10
17538,Passenger,Medium,SEC_32,05:25,06:55,3,No,1,1,Yellow,No,Congestion,0,17,5
17539,Express,High,SEC_47,10:57,23:29,13,No,1,1,Green,No,Congestion,0,18,10
17540,Passenger,High,SEC_02,00:08,02:01,16,Yes,3,4,Green,No,None,0,12,0
17541,Express,Low,SEC_21,06:52,11:03,0,Yes,3,1,Green,No,Congestion,0,14,6
17542,Passenger,Low,SEC_28,21:02,04:47,2,No,4,3,Green,No,None,0,17,21
17543,Express,Medium,SEC_24,08:01,01:30,0,No,0,1,Yellow,No,Weather,0,16,8
17544,Express,Medium,SEC_24,09:16,23:55,19,Yes,0,2,Green,Yes,None,0,14,9
17545,Freight,Low,SEC_14,00:57,12:59,29,Yes,4,1,Yellow,No,None,1,11,0
17546,Express,Medium,SEC_37,17:05,03:27,21,No,0,2,Green,No,None,0,15,17
17547,Express,Low,SEC_27,05:40,04:26,28,No,2,3,Red,No,Congestion,0,20,5
17548,Freight,Medium,SEC_24,09:46,11:46,20,No,0,2,Green,No,None,0,10,9
17549,Maintenance,Medium,SEC_06,03:39,04:04,24,Yes,3,1,Red,No,None,0,16,3
17550,Maintenance,Medium,SEC_26,03:34,15:56,12,No,3,4,Yellow,No,Weather,0,18,3
17551,Freight,High,SEC_15,03:00,08:46,13,Yes,1,3,Green,No,Weather,0,14,3
17552,Local,High,SEC_29,08:42,03:48,11,No,3,3,Yellow,Yes,None,1,17,8
17553,Express,Medium,SEC_36,20:54,23:26,10,Yes,2,1,Green,No,Weather,0,20,20
17554,Express,Low,SEC_10,18:20,00:31,17,No,2,3,Green,No,Weather,1,10,18
17555,Freight,Medium,SEC_28,19:06,15:22,1,No,2,2,Green,No,None,1,13,19
17556,Freight,Medium,SEC_09,04:01,19:16,27,No,1,4,Yellow,No,None,0,11,4
17557,Local,High,SEC_21,18:55,03:54,2,No,0,1,Red,No,Congestion,1,20,18
17558,Maintenance,High,SEC_10,02:14,12:07,3,Yes,1,3,Green,No,None,0,18,2
17559,Passenger,Medium,SEC_04,06:36,17:12,8,No,3,2,Green,No,None,0,12,6
17560,Maintenance,Medium,SEC_04,22:09,08:36,10,No,2,2,Green,No,None,0,19,22
17561,Express,Medium,SEC_06,08:22,10:27,21,No,1,3,Yellow,No,Weather,1,12,8
17562,Freight,High,SEC_26,13:53,13:55,28,No,1,1,Green,No,None,0,10,13
17563,Local,Low,SEC_40,12:32,17:17,24,No,2,2,Yellow,No,None,0,15,12
17564,Maintenance,Medium,SEC_16,15:19,19:47,20,Yes,4,3,Green,No,None,0,15,15
17565,Local,Low,SEC_08,07:48,03:18,24,No,2,1,Green,No,None,0,19,7
17566,Maintenance,Medium,SEC_28,05:33,04:33,8,No,4,1,Green,No,Weather,0,19,5
17567,Express,High,SEC_16,12:56,16:27,16,No,2,2,Yellow,No,None,0,12,12
17568,Passenger,Medium,SEC_38,07:24,03:37,14,No,0,1,Red,No,None,0,17,7
17569,Local,Medium,SEC_49,08:12,21:17,8,Yes,4,4,Green,No,Breakdown,0,14,8
17570,Local,Medium,SEC_01,17:49,05:51,6,Yes,4,2,Red,No,None,1,16,17
17571,Passenger,Medium,SEC_19,08:33,14:00,26,No,1,1,Green,No,Breakdown,0,19,8
17572,Local,High,SEC_50,03:49,16:30,7,No,4,4,Green,No,None,0,18,3
17573,Local,Medium,SEC_17,16:11,01:35,2,Yes,3,4,Green,No,None,0,13,16
17574,Maintenance,Low,SEC_49,15:12,23:34,0,No,1,2,Green,No,None,1,10,15
17575,Maintenance,High,SEC_28,10:13,20:02,3,Yes,1,3,Yellow,No,None,0,11,10
17576,Passenger,High,SEC_44,09:54,23:45,16,Yes,0,1,Red,No,Congestion,0,13,9
17577,Express,Low,SEC_12,20:50,19:58,0,No,1,4,Green,No,None,1,20,20
17578,Local,High,SEC_06,23:52,07:28,3,Yes,1,2,Yellow,No,Breakdown,0,12,23
17579,Express,Medium,SEC_07,16:08,07:40,7,No,3,1,Green,No,None,0,13,16
17580,Passenger,Medium,SEC_08,13:29,17:26,27,Yes,1,3,Green,No,None,0,12,13
17581,Passenger,Medium,SEC_03,04:02,06:09,16,Yes,4,1,Green,No,None,0,17,4
17582,Maintenance,Medium,SEC_49,21:07,00:35,25,No,0,3,Green,No,None,1,18,21
17583,Local,High,SEC_21,17:58,19:03,25,No,3,1,Green,No,Congestion,0,19,17
17584,Freight,High,SEC_08,02:54,22:28,11,Yes,2,1,Green,No,None,1,18,2
17585,Passenger,Medium,SEC_28,01:58,13:31,24,No,2,3,Red,No,None,0,11,1
17586,Local,Medium,SEC_30,10:27,04:36,21,Yes,2,3,Red,No,None,0,15,10
17587,Express,Medium,SEC_32,04:24,18:25,15,Yes,3,2,Yellow,No,None,1,15,4
17588,Maintenance,Medium,SEC_11,06:45,20:04,28,Yes,2,2,Red,Yes,None,0,17,6
17589,Express,High,SEC_20,18:01,23:42,4,No,4,3,Green,No,Weather,0,13,18
17590,Passenger,High,SEC_50,08:56,01:14,24,No,2,4,Green,Yes,Breakdown,0,10,8
17591,Passenger,Low,SEC_16,09:50,13:45,24,Yes,2,1,Red,No,Weather,0,12,9
17592,Express,Medium,SEC_25,16:56,07:51,24,No,0,3,Green,No,None,0,11,16
17593,Passenger,Medium,SEC_45,06:17,07:36,12,No,2,4,Green,No,None,0,16,6
17594,Local,High,SEC_09,05:58,04:56,12,No,2,4,Yellow,No,None,0,14,5
17595,Passenger,High,SEC_39,08:39,13:04,11,Yes,1,2,Green,Yes,None,0,18,8
17596,Maintenance,Medium,SEC_49,21:53,08:21,2,No,4,2,Yellow,No,Congestion,0,13,21
17597,Local,Low,SEC_40,23:40,10:48,27,No,3,1,Green,No,None,0,12,23
17598,Freight,Low,SEC_40,23:32,11:43,11,Yes,0,2,Yellow,No,Breakdown,0,18,23
17599,Passenger,Low,SEC_03,01:21,23:47,30,Yes,3,1,Yellow,No,None,0,16,1
17600,Passenger,Low,SEC_16,23:35,00:49,23,No,2,3,Green,No,None,0,10,23
17601,Maintenance,Low,SEC_12,19:17,05:36,25,No,1,1,Green,No,Breakdown,0,10,19
17602,Maintenance,Medium,SEC_15,09:31,17:44,29,No,2,2,Green,No,None,0,12,9
17603,Express,High,SEC_04,00:09,05:06,19,No,2,2,Green,No,None,1,12,0
17604,Express,Medium,SEC_23,08:54,02:42,19,No,0,4,Yellow,No,None,0,10,8
17605,Express,High,SEC_27,12:46,07:31,27,Yes,0,2,Green,No,Congestion,0,10,12
17606,Maintenance,High,SEC_39,17:57,03:41,22,Yes,3,4,Yellow,No,Congestion,0,11,17
17607,Express,High,SEC_43,12:04,08:54,30,No,2,2,Yellow,No,None,0,11,12
17608,Express,Medium,SEC_37,01:25,12:18,23,Yes,3,4,Green,No,Congestion,0,12,1
17609,Freight,Medium,SEC_13,06:40,14:36,19,No,2,1,Green,No,Breakdown,0,20,6
17610,Express,High,SEC_43,18:45,12:11,10,No,0,1,Green,No,None,0,19,18
17611,Passenger,Medium,SEC_37,16:51,08:55,9,No,1,1,Yellow,No,None,0,12,16
17612,Maintenance,Low,SEC_40,19:42,07:08,28,No,3,4,Green,No,Weather,0,18,19
17613,Local,Medium,SEC_21,21:04,20:44,15,No,3,1,Green,No,None,1,10,21
17614,Freight,Low,SEC_29,11:20,08:30,5,No,4,3,Green,No,None,0,14,11
17615,Maintenance,High,SEC_29,08:28,05:28,16,No,4,1,Yellow,No,Breakdown,1,19,8
17616,Maintenance,High,SEC_49,16:39,05:10,12,No,1,1,Green,No,None,0,11,16
17617,Passenger,Medium,SEC_11,23:26,09:45,17,Yes,4,4,Green,No,None,0,14,23
17618,Express,Medium,SEC_50,07:43,05:38,11,Yes,1,1,Red,No,None,0,14,7
17619,Passenger,Medium,SEC_28,18:09,08:30,4,Yes,2,2,Yellow,No,None,1,12,18
17620,Express,Medium,SEC_10,23:33,02:11,19,No,4,4,Green,No,None,0,11,23
17621,Express,Medium,SEC_05,23:59,15:44,15,No,4,1,Yellow,No,Congestion,0,17,23
17622,Maintenance,Low,SEC_25,07:30,05:44,29,No,3,3,Yellow,No,None,1,11,7
17623,Express,Medium,SEC_33,13:50,04:31,2,No,1,4,Yellow,No,Congestion,0,11,13
17624,Freight,High,SEC_17,03:40,03:39,15,No,3,1,Yellow,No,None,0,11,3
17625,Freight,Medium,SEC_49,12:30,02:01,10,No,4,3,Green,No,Weather,0,19,12
17626,Freight,High,SEC_33,08:25,19:18,13,No,2,4,Green,No,Weather,1,15,8
17627,Maintenance,High,SEC_25,12:56,06:11,21,No,0,2,Green,No,None,1,12,12
17628,Passenger,High,SEC_33,15:25,03:41,25,No,1,2,Green,No,None,1,14,15
17629,Local,Medium,SEC_09,21:00,08:43,21,No,1,1,Red,No,None,0,12,21
17630,Express,High,SEC_27,07:08,10:52,12,No,2,3,Green,No,None,0,16,7
17631,Local,High,SEC_25,23:44,18:01,10,No,2,2,Green,No,None,1,12,23
17632,Passenger,Medium,SEC_04,16:59,05:37,13,No,1,3,Red,No,None,1,10,16
17633,Passenger,Medium,SEC_09,21:56,00:06,9,No,1,2,Green,No,None,0,17,21
17634,Maintenance,Medium,SEC_46,08:38,11:20,23,No,2,4,Yellow,No,None,0,12,8
17635,Freight,Medium,SEC_15,22:19,22:11,30,No,2,2,Green,No,None,0,10,22
17636,Freight,High,SEC_16,22:41,19:20,17,No,2,3,Yellow,Yes,Weather,0,12,22
17637,Passenger,High,SEC_16,20:26,22:05,6,No,4,3,Yellow,No,None,0,14,20
17638,Maintenance,High,SEC_13,04:16,13:31,22,Yes,1,1,Green,No,Congestion,0,14,4
17639,Maintenance,Low,SEC_14,01:08,16:48,17,Yes,1,4,Red,No,None,0,18,1
17640,Express,Medium,SEC_22,01:09,17:44,28,No,2,2,Green,Yes,Congestion,0,12,1
17641,Freight,High,SEC_21,11:01,12:26,21,Yes,3,4,Green,No,None,0,19,11
17642,Passenger,Medium,SEC_09,14:24,10:31,20,Yes,0,4,Yellow,No,Breakdown,0,20,14
17643,Local,Low,SEC_41,02:33,02:48,1,No,1,3,Yellow,No,None,0,20,2
17644,Freight,Medium,SEC_04,06:27,01:29,24,Yes,4,1,Red,No,Congestion,0,16,6
17645,Express,Low,SEC_10,08:10,01:38,7,Yes,0,4,Green,No,Weather,0,19,8
17646,Maintenance,High,SEC_35,21:59,21:24,22,No,3,3,Green,No,None,0,13,21
17647,Passenger,High,SEC_09,15:38,09:45,14,No,4,2,Yellow,No,None,0,12,15
17648,Freight,Medium,SEC_48,12:34,20:18,29,Yes,2,3,Green,No,None,0,11,12
17649,Local,Medium,SEC_16,10:34,16:15,5,No,3,1,Green,No,None,0,19,10
17650,Express,Medium,SEC_49,14:07,16:49,20,Yes,2,3,Green,No,None,0,11,14
17651,Express,Medium,SEC_18,06:04,10:18,12,Yes,4,4,Green,No,None,1,16,6
17652,Freight,Medium,SEC_10,05:56,10:41,24,No,4,3,Green,No,Breakdown,0,12,5
17653,Local,Medium,SEC_21,18:59,13:45,4,No,2,3,Green,No,Weather,1,20,18
17654,Express,High,SEC_15,02:29,09:31,28,No,0,3,Yellow,No,Breakdown,0,17,2
17655,Passenger,Medium,SEC_15,10:37,20:22,21,No,1,4,Green,No,None,0,16,10
17656,Express,Low,SEC_11,23:20,03:09,2,No,1,1,Green,Yes,Weather,0,14,23
17657,Local,Medium,SEC_40,13:48,05:53,24,Yes,4,2,Red,No,Breakdown,1,20,13
17658,Maintenance,Medium,SEC_48,02:28,10:49,14,Yes,3,4,Yellow,No,Congestion,0,16,2
17659,Maintenance,Medium,SEC_42,23:35,05:52,26,No,2,2,Green,No,Weather,0,10,23
17660,Freight,Low,SEC_41,08:44,14:31,29,No,3,2,Green,Yes,Breakdown,0,20,8
17661,Local,Medium,SEC_47,05:09,05:51,23,No,2,4,Green,No,None,1,17,5
17662,Express,Medium,SEC_37,19:19,00:40,8,No,3,4,Green,No,None,0,20,19
17663,Express,Low,SEC_20,20:44,13:02,16,No,2,4,Green,No,None,0,19,20
17664,Maintenance,Low,SEC_34,22:45,00:45,16,No,4,4,Green,No,None,0,12,22
17665,Maintenance,Medium,SEC_22,11:54,13:35,12,No,0,1,Green,No,Congestion,0,16,11
17666,Passenger,Medium,SEC_48,12:09,13:54,17,Yes,1,1,Green,No,None,1,13,12
17667,Maintenance,Medium,SEC_18,06:36,03:42,19,No,3,3,Green,No,Breakdown,0,11,6
17668,Passenger,Medium,SEC_16,11:24,19:40,25,No,1,2,Green,No,None,1,19,11
17669,Express,Low,SEC_05,01:39,10:14,4,Yes,3,2,Green,No,None,0,20,1
17670,Passenger,Low,SEC_01,07:50,05:24,12,Yes,4,4,Green,No,None,1,13,7
17671,Passenger,High,SEC_19,04:07,11:59,30,Yes,4,4,Yellow,No,None,0,16,4
17672,Freight,Medium,SEC_10,09:44,12:49,6,Yes,3,2,Green,No,None,1,20,9
17673,Maintenance,Medium,SEC_21,08:38,22:54,3,No,3,4,Green,No,None,0,11,8
17674,Passenger,Low,SEC_13,19:51,13:23,12,No,3,1,Red,No,Congestion,1,14,19
17675,Express,Medium,SEC_24,18:10,10:56,16,Yes,4,3,Green,No,None,0,15,18
17676,Local,Medium,SEC_23,07:21,23:01,7,No,0,3,Green,No,None,1,14,7
17677,Passenger,High,SEC_23,15:41,18:59,26,No,0,2,Green,No,None,0,16,15
